spin,company_name,status,phone,mailing_address,mailing_city,mailing_state,mailing_zip,physical_address,physical_city,physical_state,physical_zip,last_updated
143048275,Time Warner Cable Business LLC,Active,314-394-9850,12405 Powerscourt Dr,St Louis,MO,63131,12405 Powerscourt Dr,St Louis,MO,63131,2022-10-19T16:05:00.000
143048276,"Northeast Data, Inc.",Active,570-996-6666,23 Hollow Crest Road,Tunkhannock,PA,18657,23 Hollow Crest Road,Tunkhannock,PA,18657,2026-01-16T08:00:00.000
143048277,"Hot Spot Broadband, Inc.",Active,775-284-9434,8975 Double Diamond Parkway,Reno,NV,89521,8975 Double Diamond Parkway,Reno,NV,89521,2023-09-13T15:03:00.000
143048278,"ECR Computers, Inc.",Active,740-392-9246,895 Harcourt Road,Mt. Vernon,OH,43050,895 Harcourt Road,Mt. Vernon,OH,43050,2019-11-19T12:29:00.000
143048279,UnwiredWest LLC,Closed,541-338-9000,1702 W 2nd Ave,Eugene,OR,97402,1702 W 2nd Ave,Eugene,OR,97402,2018-08-14T06:49:00.000
143048280,ApplianSys LLC,Active,512-696-1420,5900 Balcones Drive,Austin,TX,78731,5900 Balcones Drive,Austin,TX,78731,2024-10-08T11:31:00.000
143048281,"MCSP, Inc.",Active,949-365-1249,1278 Glennyre Street,Laguna Beach,CA,92651,1278 Glennyre Street,Laguna Beach,CA,92651,2019-12-02T12:46:00.000
143048282,"Premier Technology Group, Inc.",Active,708-407-8747,15507 South 70th Court,Orland Park,IL,60462,15507 South 70th Court,Orland Park,IL,60462,2015-11-10T15:45:00.000
143048283,"SOUTHERN PC TECHNOLOGIES, LLC",Active,904-260-0679,9957 Moorings Drive Ste 102,Jacksonville,FL,32257,9957 Moorings Drive Ste 102,Jacksonville,FL,32257,2015-11-10T15:54:00.000
143048284,Justice IT Consulting LLC,Active,817-426-8383,124 W Renfro St,Burleson,TX,76028,124 W Renfro St,Burleson,TX,76028,2015-11-10T15:59:00.000
143048285,SCI COMMUNICATIONS INC,Active,515-339-7860,2001 E ARMY POST RD SUITE B,DES MOINES,IA,50320,2001 E ARMY POST RD SUITE B,DES MOINES,IA,50320,2018-01-22T10:30:00.000
143048286,"NocTel Communications, Inc.",Active,503-764-4300,3242 NE 3rd Ave #230,Camas,WA,98607,3242 NE 3rd Ave #230,Camas,WA,98607,2020-03-06T11:32:00.000
143048287,Baffin Consulting,Active,360-799-0979,2602 S 38th St STE 213,Tacoma,WA,98409,2602 S 38th St STE 213,Tacoma,WA,98409,2015-11-17T14:37:00.000
143048288,"Eastex Celco, LLC",Active,903-854-1143,3675 US Highway 79 South,Henderson,TX,75653,3675 US Highway 79 South,Henderson,TX,75653,2024-10-24T18:27:00.000
143048289,Namtek Corp,Active,603-488-6605,124 Bedford Center Road,Bedford,NH,03110,124 Bedford Center Road,Bedford,NH,03110,2021-04-14T09:53:00.000
143048291,"Enrique Barrera Enterprises, LLC",Active,512-580-2052,912 S. Capital of Texas Hwy,Austin,TX,78746,912 S. Capital of Texas Hwy,Austin,TX,78746,2015-11-19T13:20:00.000
143048292,Information Solutions Group LLC,Active,614-354-2391,4646 Seven Lakes Pl,Powell,OH,43065,4646 Seven Lakes Pl,Powell,OH,43065,2019-11-19T12:49:00.000
143048293,Miguel A. Miranda,Active,787-754-5757,248 Ave FD Roosevelt Suite 304,San Juan,PR,00918,248 Ave FD Roosevelt Suite 304,San Juan,PR,00918,2015-11-23T10:13:00.000
143048294,Computer Care LLC,Active,817-460-2300,2222 So Bowen Rd,Arlington,TX,76013,2222 So Bowen Rd,Arlington,TX,76013,2015-11-20T20:08:00.000
143048296,"Tech Heads, Inc",Active,503-639-8542,7070 SW Fir Loop,Portland,OR,97223,7070 SW Fir Loop,Portland,OR,97223,2019-10-17T12:51:00.000
143048297,"San Luis Aviation, Inc.",Active,805-541-5044,1243 Monterey Street,San Luis Obispo,CA,93401,1243 Monterey Street,San Luis Obispo,CA,93401,2015-11-20T20:08:00.000
143048298,Slovaun Designs Inc,Active,855-806-6711,2385 NW Executive Center Drive,Boca Raton,FL,33431,2385 NW Executive Center Drive,Boca Raton,FL,33431,2015-11-20T20:08:00.000
143048299,186 Communications LLC,Active,978-995-8609,10 N Southwood Dr,Nashua,NH,03063,10 N Southwood Dr,Nashua,NH,03063,2019-10-16T12:29:00.000
143048300,CORE Telecom Systems,Active,341-372-0240,1131 North Warson Road,St. Louis,MO,63132,1131 North Warson Road,St. Louis,MO,63132,2015-11-23T15:08:00.000
143048301,ICE Services,Active,907-433-6034,2606 C Street,Anchorage,AK,99503,2606 C Street,Anchorage,AK,99503,2015-11-23T15:27:00.000
143048302,Danforth Systems LLC,Active,713-782-6000,2500 Wilcrest,Houston,TX,77042,2500 Wilcrest,Houston,TX,77042,2015-11-23T15:32:00.000
143048303,NETGEAR,Active,408-890-3543,350 East Plumeria Drive,San Jose,CA,95134,350 East Plumeria Drive,San Jose,CA,95134,2015-11-23T15:36:00.000
143048304,"EJC Solutions, LLC",Active,816-522-3905,424 NW 1771st Rd.,Kingsville,MO,64061,424 NW 1771st Rd.,Kingsville,MO,64061,2019-10-16T17:59:00.000
143048305,Computer Technologies LLC,Active,928-368-2024,"815 N Main Street, Ste C",Taylor,AZ,85939,"815 N Main Street, Ste C",Taylor,AZ,85939,2015-11-23T15:47:00.000
143048306,Interactive Business Technologies,Active,678-757-3055,2330 Scenic Highway S,Sneilville,GA,30078,2330 Scenic Highway S,Sneilville,GA,30078,2015-11-23T15:49:00.000
143048307,"J.P. Talbot Insurance & Benefit Services, Inc.",Active,972-514-1765,4324 N. Belt Line Rd.,Irving,TX,75038,4324 N. Belt Line Rd.,Irving,TX,75038,2015-11-23T15:53:00.000
143048308,"Techguyz, LLC",Active,662-323-8800,25140 Hiway 50 W,West Point,MS,39773,25140 Hiway 50 W,West Point,MS,39773,2017-01-28T10:50:00.000
143048309,Federated Telephone Cooperative,Active,320-324-7111,405 2nd Street East,Chokio,MN,56211,405 2nd Street East,Chokio,MN,56211,2019-10-14T10:35:00.000
143048310,"Computer Networking Solutions, LLC",Active,678-575-9009,4747 Hamilton Road,Columbus,GA,31904,4747 Hamilton Road,Columbus,GA,31904,2015-11-24T09:56:00.000
143048311,"Partner Tek, Inc.",Active,847-990-7880,245 Ambrogio Drive,Gurnee,IL,60031,245 Ambrogio Drive,Gurnee,IL,60031,2019-09-23T14:39:00.000
143048312,"Integrated Path Communications, LLC",Active,518-325-1396,9030 State Route 22,Hillsdale,NY,12529,9030 State Route 22,Hillsdale,NY,12529,2024-07-08T21:41:00.000
143048313,ALLSET SOLUTIONS CORP,Active,787-228-6168,Turabo Gardens,Caguas,PR,00725,Turabo Gardens,Caguas,PR,00725,2015-12-30T14:35:00.000
143048314,RCR Computing,Active,918-358-1111,118 N Broadway,Cleveland,OK,74020,118 N Broadway,Cleveland,OK,74020,2015-11-24T10:42:00.000
143048315,Open Systems Pittsburgh,Active,412-787-2800,700 Vista Park Drive,Pittsburgh,PA,15205,700 Vista Park Drive,Pittsburgh,PA,15205,2020-02-03T12:27:00.000
143048316,"TCI Systems, Inc.",Active,718-888-8898,15-07 132 Street,College Point,NY,11356,15-07 132 Street,College Point,NY,11356,2019-10-16T11:57:00.000
143048317,CTI Communications,Active,240-447-3483,6800 Garth Street,Bowie,MD,20715,6800 Garth Street,Bowie,MD,20715,2015-11-24T11:15:00.000
143048318,"BITSPEED CONSULTING, INC.",Active,312-379-7202,1121 WHEATLAND CT,YORKVILLE,IL,60560,1121 WHEATLAND CT,YORKVILLE,IL,60560,2015-11-24T11:23:00.000
143048319,T-Conecta,Active,787-719-4483,PO BOX 1570,JUNCOS,PR,00777,PO BOX 1570,JUNCOS,PR,00777,2019-10-07T09:45:00.000
143048320,J.P. Gillen & Associates,Active,574-855-3048,4560 S. Ironwood Drive,South Bend,IN,46614,4560 S. Ironwood Drive,South Bend,IN,46614,2015-11-24T11:30:00.000
143048321,"Champion Optical Network Engineering, LLC",Active,216-831-1800,23645 Merchantile Road,Beachwood,OH,44122,23645 Merchantile Road,Beachwood,OH,44122,2015-11-24T11:34:00.000
143048322,BPG Technologies,Active,602-954-2223,7307 S Harl Ave. Suite 1,Tempe,AZ,85283,7307 S Harl Ave. Suite 1,Tempe,AZ,85283,2015-11-30T08:37:00.000
143048323,Integrated Endeavors LLC,Active,623-800-7692,18444 N. 25th Ave,Phoenix,AZ,85023,18444 N. 25th Ave,Phoenix,AZ,85023,2015-11-30T08:42:00.000
143048324,"Computer Networkding Solutions, LLC",Active,678-575-9009,4747 Hamilton Road,Colombus,GA,31904,4747 Hamilton Road,Colombus,GA,31904,2015-11-30T08:45:00.000
143048325,"Precision Air & Energy Services, LLC",Active,720-341-4455,3870 S. Willow Way,Denver,CO,80237,3870 S. Willow Way,Denver,CO,80237,2015-12-02T15:44:00.000
143048326,VoDaVi Technologies LLC,Active,508-356-4805,212 S. Meadow Road,Plymouth,MA,02360,212 S. Meadow Road,Plymouth,MA,02360,2024-09-19T12:05:00.000
143048327,Central Virginia Technology Group LLC,Active,540-967-3973,4471 Davis Hwy,Louisa,VA,23093,4471 Davis Hwy,Louisa,VA,23093,2015-11-30T09:46:00.000
143048328,AMNET SYSTEMS LLC,Active,203-355-2400,26 Fahey Street,Stamford,CT,06907,26 Fahey Street,Stamford,CT,06907,2015-11-30T12:15:00.000
143048329,"North Coast Networks, LLC",Active,707-621-8800,PO Box 1602,Ukiah,CA,95482,PO Box 1602,Ukiah,CA,95482,2019-12-02T19:04:00.000
143048330,Kace Communications LLC,Active,847-371-3310,4185 Grove Ave,Gurnee,IL,60031,4185 Grove Ave,Gurnee,IL,60031,2019-10-03T06:52:00.000
143048332,Young Systems Corporation,Active,562-921-2256,13125 Midway Place,Cerritos,CA,90703,13125 Midway Place,Cerritos,CA,90703,2015-11-30T14:36:00.000
143048334,Canepa Investment Corporation,Active,949-297-8840,24551 Raymond Way,Lake Forest,CA,92630,24551 Raymond Way,Lake Forest,CA,92630,2015-12-03T09:43:00.000
143048335,"Involta, LLC",Active,330-259-4900,P.O. Box 1986,Cader Rapids,IA,52406,P.O. Box 1986,Cader Rapids,IA,52406,2020-01-16T16:19:00.000
143048336,"LAYTON FLOWER TECHNOLOGIES, LLC.",Active,712-256-7110,619 S. MAIN ST.,COUNCILBLUFFS,IA,51503,619 S. MAIN ST.,COUNCILBLUFFS,IA,51503,2017-01-28T10:50:00.000
143048337,KNOWLEDGE IS POWER SOLUTIONS LLC,Active,717-850-3609,10216 Hades Church Road,Greencastle,PA,17225,10216 Hades Church Road,Greencastle,PA,17225,2015-12-03T09:57:00.000
143048338,BleuRocket Technology Group LLC,Active,704-778-0022,20625 Orangelawn,Detroit,MI,48228,20625 Orangelawn,Detroit,MI,48228,2015-12-03T10:00:00.000
143048339,DC Home Automation,Active,406-407-6232,163 Troutbeck Rd,Lakeside,MT,59922,163 Troutbeck Rd,Lakeside,MT,59922,2015-12-03T10:15:00.000
143048340,"Data Partners, Inc.",Active,248-499-8851,2222 Franklin Road,Bloomfield Hills,MI,48302,2222 Franklin Road,Bloomfield Hills,MI,48302,2015-12-03T10:27:00.000
143048341,"Hanson Consulting, Inc.",Active,715-855-0401,S9255 Lowes Creek Road,Eleva,WI,54738,S9255 Lowes Creek Road,Eleva,WI,54738,2022-12-28T10:11:00.000
143048342,Qualmar Technology Group LLC,Active,515-554-8161,10201 University Ave,Clive,IA,50325,10201 University Ave,Clive,IA,50325,2015-12-04T09:27:00.000
143048343,Performance Technology Solutions,Active,303-536-7818,14405 W. Colfax Ave.,Lakewood,CO,80401,14405 W. Colfax Ave.,Lakewood,CO,80401,2015-12-04T10:04:00.000
143048344,Cyberoam Inc.,Active,847-235-4684,505 Thornall Street,Edison,NJ,08837,505 Thornall Street,Edison,NJ,08837,2015-12-07T16:36:00.000
143048345,Net Cenergy LLC,Active,401-921-3100,231 Elm St,Warwick,RI,02888,231 Elm St,Warwick,RI,02888,2015-12-08T12:40:00.000
143048346,CPS TELECOMMUNICATIONS INC.,Active,570-966-1224,292 Maple St,Mifflinburg,PA,17844,292 Maple St,Mifflinburg,PA,17844,2015-12-08T12:56:00.000
143048347,Gibson Electric Membership Corporation,Active,731-562-1310,1207 South College Street,Trenton,TN,38382,1207 South College Street,Trenton,TN,38382,2019-09-21T14:49:00.000
143048348,Paul Bunyan Rural Telephone Cooperative,Active,218-444-1146,1831 Anne Street NW,Bemidji,MN,56601,1831 Anne Street NW,Bemidji,MN,56601,2025-07-18T08:00:00.000
143048349,Steimel Telecom Inc,Active,812-230-9398,1921 E. 50th Ct,Terre Haute,IN,47802,1921 E. 50th Ct,Terre Haute,IN,47802,2015-12-10T14:20:00.000
143048350,Netcomm,Active,859-224-4124,400 Bellerive Blvd.,Nicholasville,KY,40356,400 Bellerive Blvd.,Nicholasville,KY,40356,2020-03-23T10:13:00.000
143048351,Sallisaw Municipal Authority,Active,918-775-0591,PO Box 525,Sallisaw,OK,74955,PO Box 525,Sallisaw,OK,74955,2023-05-10T15:01:00.000
143048352,"Genesta, LLC",Active,972-771-1653,1850 Interstate 30,Rockwall,TX,75087,1850 Interstate 30,Rockwall,TX,75087,2017-12-07T19:20:00.000
143048353,"Triple Crown Internet, Inc.",Active,806-456-6362,1008 Avenue F,Plains,TX,79355,1008 Avenue F,Plains,TX,79355,2019-12-05T10:06:00.000
143048354,"HAMILTON INFORMATION TECHNOLOGY, INC.",Active,303-732-3200,2525 ARAPAHOE  AVE E4-184,BOULDER,CO,80302,2525 ARAPAHOE  AVE E4-184,BOULDER,CO,80302,2021-03-05T11:27:00.000
143048355,ComLogic,Active,303-347-2828,5723 West Maplewood Drive,Littleton,CO,80123,5723 West Maplewood Drive,Littleton,CO,80123,2015-12-11T16:00:00.000
143048356,AdComp Systems Inc.,Closed,972-436-3900,534 S. Edmonds Lane,Lewisville,TX,75067,534 S. Edmonds Lane,Lewisville,TX,75067,2018-08-14T06:50:00.000
143048357,Alphacomm Inc.,Active,951-738-1771,139 N Maple ST. Unit F,Corona,CA,92880,139 N Maple ST. Unit F,Corona,CA,92880,2015-12-14T11:44:00.000
143048358,Technology Recovery Group Ltd,Active,216-535-4106,31390 Viking Parkway,Westlake,OH,44145,31390 Viking Parkway,Westlake,OH,44145,2015-12-15T08:52:00.000
143048359,Office Evolutions Inc.,Active,713-526-3131,3701 Kirby Drive,Houston,TX,77098,3701 Kirby Drive,Houston,TX,77098,2015-12-15T12:08:00.000
143048360,Marsaglia Computers Inc.,Closed,217-502-2478,p.o box 218,Thayer,IL,62689,p.o box 218,Thayer,IL,62689,2018-08-14T06:42:00.000
143048361,Saitech Inc,Active,510-440-0256,42640 Christy St,Fremont,CA,94538,42640 Christy St,Fremont,CA,94538,2015-12-16T11:14:00.000
143048362,"Tarrytech Security, Inc.",Active,914-432-3056,828 South Broadway,Tarrytown,NY,10591,828 South Broadway,Tarrytown,NY,10591,2020-01-22T12:14:00.000
143048363,Compass Business Technologies,Active,864-344-8030,647 Gin House RD,Abbeville,SC,29620,647 Gin House RD,Abbeville,SC,29620,2015-12-18T11:57:00.000
143048364,Sourcepass Contemporary LLC,Active,631-218-5233,515 Broadhollow Rd,Melville,NY,11747,515 Broadhollow Rd,Melville,NY,11747,2024-09-19T14:33:00.000
143048365,"Iowa Solutions, Inc.",Active,319-378-3778,1045 Sherman Rd,Hiawatha,IA,52233,1045 Sherman Rd,Hiawatha,IA,52233,2015-12-21T10:24:00.000
143048367,"Holtger Bros., Inc.",Active,920-337-0516,950 W Main Ave,De Pere,WI,54115,950 W Main Ave,De Pere,WI,54115,2020-10-16T15:14:00.000
143048368,"Central Cable Contractors, Inc.",Active,920-324-4118,W7435 County Road AW,Waupun,WI,53963,W7435 County Road AW,Waupun,WI,53963,2020-01-17T10:53:00.000
143048369,"Principal Service, LLC",Active,763-537-0365,5300 Birch Road,Minnetonka,MN,55345,5300 Birch Road,Minnetonka,MN,55345,2019-08-13T10:07:00.000
143048371,Extenda Networks Inc,Active,818-257-7109,14141 Covello St,Van Nuys,CA,91405,14141 Covello St,Van Nuys,CA,91405,2019-10-04T16:17:00.000
143048372,"Comtech Systems of Louisiana, L.L.C.",Active,337-988-4416,4654 Johnston St.,Lafayette,LA,70503,4654 Johnston St.,Lafayette,LA,70503,2015-12-21T14:55:00.000
143048373,Salvant Technologies Inc.,Active,954-443-0255,11011 Sheridan Street,Cooper City,FL,33026,11011 Sheridan Street,Cooper City,FL,33026,2015-12-21T14:55:00.000
143048374,Sharp Electronics Corp,Active,704-672-3019,4725 Entrance Dr,Charlotte,NC,28273,4725 Entrance Dr,Charlotte,NC,28273,2025-09-04T09:02:00.000
143048375,Compute Asyst Inc.,Active,610-395-8932,1225 Deerfield Dr,Allentown,PA,18104,1225 Deerfield Dr,Allentown,PA,18104,2015-12-21T14:58:00.000
143048376,Jose Comms Inc.,Active,347-240-6697,1565  42nd street,brooklyn,NY,11219,1565  42nd street,brooklyn,NY,11219,2015-12-21T14:58:00.000
143048377,"Bakke Solutions, LLC",Active,973-945-3365,15 Saddle Ridge Road,Sparta,NJ,07871,15 Saddle Ridge Road,Sparta,NJ,07871,2015-12-21T15:00:00.000
143048378,JAG Electric LC,Closed,,1250 W Vassar Rd,Reese,MI,48757,1250 W Vassar Rd,Reese,MI,48757,2018-08-14T06:47:00.000
143048379,"Nexigen Communications, LLC",Active,859-491-6601,16 E 11TH ST,Newport,KY,41071,16 E 11TH ST,Newport,KY,41071,2019-12-16T13:14:00.000
143048380,"First Connect Communications, LLC",Active,678-662-3133,2492 Meadow Lark Drive,East Point,GA,30344,2492 Meadow Lark Drive,East Point,GA,30344,2019-10-11T15:57:00.000
143048381,InhouseCIO LLC,Active,773-570-3690,8770 W. Bryn Mawr Avenue,Chicago,IL,60631,8770 W. Bryn Mawr Avenue,Chicago,IL,60631,2015-12-21T15:08:00.000
143048382,"Quasar Data Center, LTD.",Active,281-773-3604,1001 Texas Street,Houston,TX,77002,1001 Texas Street,Houston,TX,77002,2015-12-21T15:09:00.000
143048383,Overwatch Data Services,Active,855-292-9266,6941 Aleda Ave SE,Grand Rapids,MI,49508,6941 Aleda Ave SE,Grand Rapids,MI,49508,2015-12-21T15:09:00.000
143048384,"ROI Networks, LLC",Active,949-248-5033,27101 Puerto Real,Mission Viejo,CA,92691,27101 Puerto Real,Mission Viejo,CA,92691,2015-12-21T15:12:00.000
143048385,"Network Express, LTD",Active,406-452-1057,2019 9th Ave South,Great Falls,MT,59406,2019 9th Ave South,Great Falls,MT,59406,2015-12-21T15:17:00.000
143048386,Telrose Corporation,Active,215-229-0500,3801 Ridge Ave,Philadelphia,PA,19132,3801 Ridge Ave,Philadelphia,PA,19132,2015-12-21T15:26:00.000
143048387,ACS Systems LLC,Active,208-331-8554,925 North Main,Meridian,ID,83642,925 North Main,Meridian,ID,83642,2018-12-05T11:48:00.000
143048388,"Capital Technology Group, Inc.",Active,608-513-5859,784 N. Main St,Oregon,WI,53575,784 N. Main St,Oregon,WI,53575,2015-12-21T15:28:00.000
143048389,Davis Computer Services Inc,Active,541-523-0270,1809 Main Street,Baker City,OR,97814,1809 Main Street,Baker City,OR,97814,2015-12-21T15:29:00.000
143048390,R3 LLC,Active,240-654-1451,12165 Darnestown Rd,Gaithersburg,MD,20878,12165 Darnestown Rd,Gaithersburg,MD,20878,2015-12-21T15:30:00.000
143048391,Electroline Data Communication Inc,Active,920-882-1965,P.O. Box 963,Appleton,WI,54912,P.O. Box 963,Appleton,WI,54912,2019-08-15T11:16:00.000
143048392,Sigma Systems Group,Active,914-980-5173,716 saint nicholas ave,ny,NY,10031,716 saint nicholas ave,ny,NY,10031,2015-12-21T15:38:00.000
143048393,Red Letter Productions Inc.,Active,888-564-5488,4596 Meridian Rd,Addison,MI,49220,4596 Meridian Rd,Addison,MI,49220,2019-09-24T14:48:00.000
143048394,Ronald Nunez,Active,516-424-1222,55 Pickwick LN,North Babylon,NY,11703,55 Pickwick LN,North Babylon,NY,11703,2015-12-21T15:40:00.000
143048395,EdgeTeam Technology,Active,817-953-2752,9134 Calvert Rd,Lantana,TX,76226,9134 Calvert Rd,Lantana,TX,76226,2019-11-06T16:22:00.000
143048396,intellX Solutions,Active,781-352-3636,1 Edgewater Drive,Norwood,MA,02062,1 Edgewater Drive,Norwood,MA,02062,2015-12-21T15:45:00.000
143048397,AMK Solutions LLC,Active,928-243-1491,PO Box 1856,Snowflake,AZ,85937,PO Box 1856,Snowflake,AZ,85937,2015-12-21T15:48:00.000
143048398,Solvity Partners LLC,Active,813-534-5099,1103 W Swann AVenue,Tampa,FL,33606,1103 W Swann AVenue,Tampa,FL,33606,2015-12-21T15:49:00.000
143048399,"LinkPath Communications, Inc.",Active,650-419-2300,1065 Saint Helena Way,Sebastopol,CA,95472,1065 Saint Helena Way,Sebastopol,CA,95472,2015-12-21T15:51:00.000
143048400,"Konceptio Data Services, LLC",Active,406-205-4411,PO Box 1284,Great Falls,MT,59403,PO Box 1284,Great Falls,MT,59403,2025-02-28T23:45:00.000
143048401,SQUAN,Active,201-408-5111,329 Harold Ave,Englewood,NJ,07631,329 Harold Ave,Englewood,NJ,07631,2015-12-21T15:53:00.000
143048402,"903 Broadband, Inc",Active,855-903-3527,PO Box 486,Melissa,TX,75454,PO Box 486,Melissa,TX,75454,2024-12-24T13:00:00.000
143048403,Platinum Protection SYstems LLC,Active,603-898-5455,6 Settlers Ridge Road,Windham,NH,03087,6 Settlers Ridge Road,Windham,NH,03087,2015-12-21T15:55:00.000
143048404,"Lithium Networks, LLC",Active,888-385-8364,PO Box 29941,Austin,TX,78755,PO Box 29941,Austin,TX,78755,2015-12-21T15:56:00.000
143048406,K S Telecom Inc.,Active,916-652-4735,PO Box 330,Penryn,CA,95663,PO Box 330,Penryn,CA,95663,2015-12-21T16:01:00.000
143048407,"Cyber Advisors, Inc.",Active,952-924-9990,7550 Meridian Circle North,Maple Grove,MN,55369,7550 Meridian Circle North,Maple Grove,MN,55369,2019-10-18T10:50:00.000
143048408,db Tech Inc,Active,505-330-9612,PO Box 280,Bloomfield,NM,87413,PO Box 280,Bloomfield,NM,87413,2015-12-21T16:13:00.000
143048409,"Chunghwa Telecom Global, Inc.",Closed,null-null,2107 North First Street 580,San Jose,CA,95131,2107 North First Street 580,San Jose,CA,95131,2020-10-23T14:26:00.000
143048410,Red-Spectrum Communications,Active,208-686-2045,111 N. 8TH STREET,Plummer,ID,83851,111 N. 8TH STREET,Plummer,ID,83851,2022-04-28T21:09:00.000
143048411,The Fishel Company,Active,614-274-8100,1366 Dublin Road,Columbus,OH,43215,1366 Dublin Road,Columbus,OH,43215,2025-05-16T09:18:00.000
143048412,Spartan Net,Active,517-679-6300,2502 LAKE LANSING RD,Lansing,MI,48912,2502 LAKE LANSING RD,Lansing,MI,48912,2015-12-23T13:21:00.000
143048413,"Cable-South, Inc.",Active,770-886-1503,1755 DAWN VALLEY TRAIL,CUMMING,GA,30040,1755 DAWN VALLEY TRAIL,CUMMING,GA,30040,2015-12-23T13:21:00.000
143048414,Tricom Systems Inc.,Active,203-876-8500,23 Gulf Street,Milford,CT,06460,23 Gulf Street,Milford,CT,06460,2015-12-23T13:22:00.000
143048415,"LAYER2 LICENSING, INC.",Active,281-781-2148,14550 TORREY CHASE BLVD,HOUSTON,TX,77014,14550 TORREY CHASE BLVD,HOUSTON,TX,77014,2015-12-23T13:22:00.000
143048416,CJS Data Group LLC,Active,630-410-9635,23 Emily Lane,Lemont,IL,60439,23 Emily Lane,Lemont,IL,60439,2015-12-23T13:22:00.000
